,666,ΣgØ,"* Erm, could it be a Spatiotemporal ShockWAVE Syndrome...?",MAYHEM,VVelcome!!,ΣmbryØ,*Feels Seasickness...*,FIN4LE ～終止線の彼方へ～,HE4VEN ～天国へようこそ～,I,iLLness LiLin,WHITEOUT,Xronièr,Lachryma《Re:Queen’M》,777,αzalea,Bad Elixir,Chronomia,onslaught -Retaliation of Bahamūt-,VALKYRIE ASSAULT,ディスコルディア,ドゥサンコオデッセイ!!,9TH5IN,ANGER of the GOD,Calamity Tempest,Daisycutter,ENDYMION,Ghost Family Living In Graveyard,Lancelot ～Flame of the Rebellion～,Lisa-RICCIA,LubedeR,ΛΛemoria,†:OLPHEUX:†,OUTERHEΛVEN,Redshift 2nd Ignition,ЯeviveR,TENKAICHI ULTIMATE BOSSRUSH MEDLEY,THE凸GENERATOR,Trill auf G,voltississimo,Xroniàl Xéro,θコトノハθカプセルθ,色を喪った街,卑弥呼,飄える翼追い掛けて,A Lasting Promise,Absolute Domination,Awakening,BELOBOG,Chrono Diver -PENDULUMs-,Cross Fire,Deadly force,Dyscontrolled Galaxy,Elemental Creation,Failnaught,Fin.ArcDeaR,Fly Like You,FREEDOM DiVE,GERBERA-For Finalists-,GODHEART,Immortal saga,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Empress Side,Last Resort,Sailing Force,Staring at star,TWO-TORIAL,Xéroa,セイレーン ～悲壮の竪琴～,逆月,INF-B《L-aste-R》,FLOWER,Got more raves？,きたさいたま2000,極圏,ΑΩ,Blastix Riotz,DIABLOSIS::Nāga,Everlasting Message,FLügeL《Λrp:ΣggyØ》,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Emperor Side,Lord=Crossight,Preserved Valkyria,XyHATTE,月光乱舞,Innocent Tempest,IX,ラクガキスト,音楽 -resolve-,Booths of Fighters,For UltraPlayers,INSECTICIDE,Quietus Ray,Verse IV,バンブーソード・ガール,Bangin' Burst,Black Emperor,BLACK or WHITE?,Growth Memories,snow storm -euphoria-,XROSS INFECTION,大宇宙ステージ,Ganymede kamome mix
Daisycutter,0.4125429523214804,0.3178567382986094,0.3822634567906295,0.43111436899422223,0.37757352583218573,0.31941523708962255,0.430641647190102,0.37035342881852934,0.301469133125825,0.4127156105217303,0.2513577202836895,0.28970835406931733,0.35472816498754156,0.28451484954795125,0.49705708961237166,0.49725136936198766,0.3988307484861931,0.5225644872401238,0.41362120724941825,0.4635539947292872,0.40812967099649317,0.4344601128553173,0.31317326570078824,0.39957693394333577,0.4607385196237173,1.0,0.33854518808916706,0.5325174198032032,0.38050562687828915,0.3785881208950472,0.5662277452731433,0.43346049003154363,0.3990345061889948,0.4244631783113476,0.43837288382474443,0.3643072564813853,0.33799343569939666,0.36110224108450484,0.31467477064529675,0.357404971232677,0.4015530280190234,0.29159563647729836,0.466845883843044,0.34560554712194,0.538804349319879,0.30306512599790847,0.3871509359838644,0.33592467205029264,0.32365424992002956,0.27799743853905845,0.4540569855124615,0.2747729816272807,0.3190747077020239,0.2544656187865337,0.3768210463799288,0.2198503688691718,0.3380953823780037,0.21095516137979106,0.3485779775028366,0.37792907279192506,0.24396235177573086,0.4123086293497297,0.2988833132690724,0.27981279682331994,0.24624891444719538,0.3384415607687376,0.3061565034483981,0.33947445704850593,0.2615906605798252,0.4091057882931216,0.22556605643502664,0.30465575383757326,0.3441972713390224,0.21034464454970483,0.28760567036219487,0.255550042624774,0.4195966075458116,0.2862291982812939,0.3988273500030531,0.34852171600184123,0.29501520609298415,0.2713050156764564,0.2761658445246532,0.2778847287256633,0.4138712986693135,0.31734282368629824,0.33428249440906777,0.32254323123483636,0.424452426755107,0.4257584822386677,0.3447989858115118,0.34485823374771496,0.30611664116570214,0.35035579036113834,0.2960699605958656,0.2667010536891177,0.33014754572705546,0.3313463849090764,0.2622931139632191,0.2837266465590184,0.1995037977636466,0.21716603389417716
ENDYMION,0.536062277149779,0.5664247991049034,0.6150967569140058,0.4790944548229927,0.5342802174691396,0.5536076272498506,0.5807691284788264,0.5464166566320678,0.5361385122972535,0.42936301030943197,0.5612084600264657,0.477766843046188,0.570942347142793,0.49946843803814883,0.4096828910489361,0.49915590095614315,0.421155963140541,0.32745485785652856,0.43968869927495513,0.4126950536067284,0.5088894578654005,0.42950645654571235,0.3729664120431217,0.3221557495869684,0.4075470567005863,0.33854518808916706,1.0,0.48865955644611647,0.4777793204654029,0.40565420697273014,0.4121316967321837,0.42361005729633205,0.39210172361037643,0.3879213307072951,0.4515119755063457,0.46972996161953334,0.4603096356270563,0.49866377630009123,0.4153133688089639,0.4593059381403744,0.4788597335225079,0.4259317855640131,0.47963097850519115,0.6594980981102119,0.4131036637003855,0.4326939704598298,0.5154995267943273,0.4193121802154646,0.540816733141262,0.4688134010697036,0.4131499552749035,0.38820030366966063,0.5812794517501083,0.4242820787030566,0.44425650023830626,0.42327698652807116,0.4456252916986514,0.44766126032987863,0.4168944468970852,0.2782488048603515,0.3524788627041342,0.5110073606721578,0.42971654337444154,0.3991645220075217,0.36955090284645276,0.4657277623662884,0.48309231449288825,0.49183472183878857,0.4147898670694438,0.4991702717342963,0.39122436792902776,0.37275767128785336,0.3225810997452512,0.49637384884549124,0.5458339051140453,0.536149932810984,0.38118623561661824,0.4646104520771079,0.5891306917983258,0.5863865173209629,0.4317641615677602,0.5009295569752911,0.5116017471123979,0.5110970171495945,0.31493189706548336,0.35824961692011364,0.41830090722687235,0.3532879917288795,0.37267308483791645,0.4444796330923188,0.475468198846731,0.43357522625818984,0.4488766657084064,0.39889391111396133,0.5192466993599696,0.5676799577208873,0.4926036134744705,0.4019106398872513,0.5105139022091331,0.4792838180202627,0.5057162466660273,0.5323621366098563
Ghost Family Living In Graveyard,0.6048520697580536,0.5864807162475314,0.5419899692684662,0.5076292664129556,0.5787493248897188,0.5512459977325426,0.5817081953970352,0.5025896342660674,0.45821394842094726,0.508883530265902,0.40053624533095006,0.4099555872659106,0.5382223398734195,0.4143996480016767,0.5525258602833343,0.5539735942907872,0.5316664726537476,0.5036110008116531,0.5107310915667888,0.5333283102129295,0.5057506304488733,0.5139180676404796,0.4555992680687946,0.464725159115507,0.5281385995746389,0.5325174198032032,0.48865955644611647,1.0,0.5701780861836542,0.442364714073549,0.6337614968804285,0.5334579701939227,0.5663107239527337,0.5608705971442198,0.533770022658818,0.535851716823786,0.5259130359369077,0.5441119272723035,0.4582202033853778,0.5371817986753065,0.5248217827156967,0.4987519397144181,0.5869818215967796,0.5431665445953429,0.5978652827384053,0.4725832875732325,0.5646712239926658,0.4626329789879448,0.5193132382698123,0.45801523517874976,0.5541555396789164,0.43574718932548995,0.502460008313869,0.47756544339084134,0.5701819148897265,0.39647746670237743,0.49667147233990677,0.40625385352794874,0.4647756774593872,0.4925175538909127,0.3376540096255019,0.5391660444428228,0.46209131766714145,0.3780974102248669,0.3696104887439497,0.5054565410471792,0.511725768695362,0.4705017242031426,0.45276908274983785,0.5774364434413427,0.379359354332721,0.4140633533069952,0.4798164880207903,0.36987924663112726,0.4557807873935484,0.4122638388850667,0.4554636075563598,0.4272045366616628,0.5082525512613514,0.4950068706921483,0.3819067721052504,0.42656429624272385,0.40898971370968984,0.3937616704448444,0.4989332577155924,0.41197799653926154,0.49423502788889817,0.4788705013010159,0.541881742437889,0.5600890661120846,0.5373367074915671,0.47267440509009956,0.461722581334676,0.4749784065014072,0.4801796696589979,0.4508560719662199,0.43204977485384644,0.4311019710945754,0.3479176548969564,0.398249286921019,0.32056405916235825,0.39887763301750473
Lancelot ～Flame of the Rebellion～,0.6313324782925244,0.687705914318143,0.5437347139141074,0.538334801450542,0.6739179689234946,0.6469189039576523,0.5830098014209868,0.685846879349191,0.6208889298650481,0.4657608426109491,0.5923286518006606,0.6467749700928598,0.5981932378475034,0.5900130305296175,0.4167855028476221,0.6118664773495671,0.6060795434416562,0.38369323684806556,0.57380866576118,0.49462609580398764,0.6585044630634,0.6981686147769562,0.6133363456119963,0.5214151179372428,0.6409446128127564,0.38050562687828915,0.4777793204654029,0.5701780861836542,1.0,0.4912993787279018,0.48399973933194695,0.6028659898633848,0.6631194878399141,0.6654643264677924,0.6380694028139,0.6366205258101778,0.5405464285996505,0.7085455569931974,0.5399112025824413,0.5888211016832008,0.6791707965688709,0.6623765848695439,0.6851711618547054,0.6619516023207287,0.6681726731271708,0.5105319686093838,0.6959222200335631,0.7044388473622236,0.6449611895923384,0.6722161613487632,0.4667241848842555,0.6377388056287968,0.6289843008145319,0.49776987668979833,0.6762267856447836,0.5862679187725951,0.7244648282100713,0.6088056124436931,0.6276353530275185,0.49422777865369844,0.5290700594058919,0.5716301440919563,0.5868079506041827,0.6066593015407392,0.5677409262467639,0.6007811087634666,0.6822795549468603,0.63486724861783,0.5388484682729688,0.7084505253545108,0.5377819468327232,0.4783950072129485,0.44905484012157604,0.48900965426391074,0.589586695437931,0.5415953608916576,0.4658093673525717,0.5454496474642931,0.6323110611216188,0.5360796587954239,0.5776844127933177,0.5771459561223001,0.6275688123627534,0.4707494370262143,0.48032717023075294,0.5632140482291158,0.5945953278270032,0.5027346448557088,0.5258353646953118,0.6357244594365348,0.5638462877944362,0.6325180353262779,0.6483071559893985,0.6266484254094813,0.6006156622631594,0.547926594342596,0.5154812023739194,0.4088712881750586,0.5517633507439188,0.5105174404858558,0.4472325257930814,0.50999459741849
Lisa-RICCIA,0.4853962796193566,0.5208092829577995,0.4418276662606669,0.5102580304502234,0.49867739229639124,0.45811135906681416,0.366546818890173,0.4866206403044429,0.44550819363752553,0.5926938581803703,0.42721299847794053,0.4406524814540665,0.4536286911510513,0.4738513309297344,0.5049357867966642,0.5441420515315697,0.530436143966164,0.43931727310036245,0.4884077022715707,0.5031949887287919,0.5234896429142326,0.5797683879934248,0.5599025893625947,0.5326654467023288,0.5222679226598644,0.3785881208950472,0.40565420697273014,0.442364714073549,0.4912993787279018,1.0,0.48013807701279615,0.5320375113618352,0.5567767330737711,0.5067777575631013,0.5467103522625454,0.5335158802520742,0.486673238769663,0.5049884915461282,0.5308800916658317,0.48710248446888244,0.524599940453647,0.5023772466246295,0.5266989000805412,0.47813671037643796,0.5408964404681188,0.40432013807922956,0.4840149088107772,0.5100530741953697,0.45230550447681034,0.49371691352328045,0.4394953355864451,0.4880229582245697,0.44229142333227345,0.5168631628806226,0.5148350396280299,0.49520850372360464,0.4926890814549362,0.4668864203605248,0.4938659682812735,0.4274549062688739,0.5145883672386635,0.4740659711303793,0.48148224150515095,0.47108824758095813,0.4504841399637046,0.46688039258887193,0.459118373805097,0.4690889833876268,0.4388164279556624,0.5700952221449833,0.5100158065857199,0.471772202906553,0.5101511269356115,0.42538813497759187,0.4579636424655219,0.43113954423388196,0.4456922037259384,0.45308481852364707,0.42309238357275875,0.4246071764722059,0.4313643323830944,0.5006297861425334,0.48353894786041435,0.3731886304998701,0.49607525674534264,0.603284577223562,0.5289531612785073,0.3607865447522907,0.480627313834742,0.5093931144555756,0.5536961317108473,0.484812774214093,0.5210686408293973,0.5380536508008072,0.47333210566387424,0.4497054316617845,0.4779197134400293,0.43277419163161257,0.41825044073362866,0.4201038292712031,0.39058883727813787,0.414739556726644
LubedeR,0.49160557997447735,0.5153122356501506,0.4711688897197391,0.5035600472938726,0.5226967460389748,0.4735193909662982,0.5474769172934919,0.4520607920359529,0.44810867918679753,0.4959024097060571,0.3881039495699322,0.4056289099152124,0.4867759126565783,0.39457955474953893,0.5406287764964526,0.545702682270533,0.5002213876203452,0.5422994093988822,0.53063024576166,0.5268466847263805,0.4714617037263636,0.5366676993850409,0.45923766665533183,0.5261547353236042,0.5124308912090275,0.5662277452731433,0.4121316967321837,0.6337614968804285,0.48399973933194695,0.48013807701279615,1.0,0.5482558289394935,0.5730805885237595,0.47874136866297884,0.5717130313614772,0.47093009259885427,0.45608656493852856,0.4892261729192225,0.43905558479518647,0.4594922301628396,0.5135823199836637,0.4456399900889515,0.552903402098352,0.4795815353550878,0.611812085520601,0.405162274665151,0.5268208154946858,0.4444037551751685,0.4359496472029936,0.4179964988477051,0.5435550587858305,0.44358918227505606,0.45341219845914166,0.3963181763084142,0.4969113128666087,0.3820864128457828,0.4557034951456819,0.3661386878363397,0.3945603603898767,0.4998089809847443,0.3701835506751782,0.47981179836756727,0.460404344841933,0.4021141703983429,0.36757366284038645,0.4477425004099194,0.4339567983926372,0.48277957020502443,0.44459783640434847,0.5299405503193177,0.38646979091653616,0.4524139433305137,0.4453957053425067,0.38317573728351695,0.449417146701442,0.3838417192105573,0.44871014093273803,0.4214915128993916,0.43976956542199186,0.4636576023675563,0.4287165462798537,0.4156032212754917,0.41074107966004836,0.4192360370879146,0.5344400249747091,0.4310281422884433,0.5071589279933826,0.4499324040502161,0.5146493850598363,0.5054329702985982,0.4795579474674839,0.42612975893136895,0.43664439870481503,0.43935192933301254,0.4117101862617381,0.4071355084167472,0.4601147027753596,0.44954408027381476,0.38393155917474947,0.42349565291639224,0.336655159352672,0.36578281725060635
ΛΛemoria,0.5782043916762835,0.6095222752775729,0.506101690895669,0.6181073926942677,0.6568043572007076,0.5938898506083392,0.5337127258848376,0.6112865159699299,0.5553615677833883,0.4921711251577238,0.5329761911874998,0.5823306481195591,0.6140350050790123,0.5456837089979334,0.5413149531366314,0.7019433897878168,0.6441541432048078,0.49428721507874873,0.6955860762419859,0.570527523997915,0.639945684235601,0.7108951974155525,0.5856145185803063,0.5600696734096174,0.6840644592144487,0.43346049003154363,0.42361005729633205,0.5334579701939227,0.6028659898633848,0.5320375113618352,0.5482558289394935,1.0,0.6388619608820307,0.5675049349639201,0.63460950289794,0.5820371704796995,0.5005050955404,0.5953017314857781,0.5211016374187613,0.5632546789370763,0.6129211841878665,0.5984199274118434,0.5952607680043067,0.5592634206962325,0.6510970259801592,0.45056057255543847,0.5910180112177391,0.5911429231905126,0.5099020381429125,0.564502376278347,0.5842061554312783,0.549254605424915,0.585042082306041,0.4872115394943003,0.566761543217675,0.4905343936643413,0.5957175592656879,0.5052808569270225,0.5391480523870243,0.5098815795521212,0.5041735868864885,0.5482894379308214,0.5673962097575407,0.5770127206871601,0.5468479729175607,0.5776494386651523,0.5930637026531405,0.576136066971932,0.46950953790290345,0.6450334631269893,0.5077999597391806,0.4800155129428197,0.4561440294560209,0.5070458795572319,0.5939013456094306,0.46397685169775593,0.49377582414262977,0.5544118122002866,0.5513806294378779,0.5045709810900956,0.542725150622604,0.5066101505683478,0.5506812834306568,0.4981418145053501,0.5002106123968801,0.6265091227939971,0.587364192336456,0.4549702069791645,0.5202579311857205,0.5809286585555643,0.5314412760405708,0.5675044403590521,0.5686067978626685,0.5471018720066455,0.5148856394084488,0.5133165022094918,0.5056000598876408,0.46201820986431635,0.5289648440082061,0.5599017918825401,0.40813443369060753,0.45004423512142616
†:OLPHEUX:†,0.5909654650079017,0.6163760737792204,0.4752245925688849,0.5905615912786077,0.6855580537958433,0.5802654690857008,0.5154946603617417,0.5998720136452869,0.5666271437028569,0.5125110767061606,0.5572948590252627,0.597732547769029,0.5730888881324459,0.5328776519941293,0.4770882022327361,0.6825631741275239,0.655492265536601,0.46169785578206274,0.6567220352278876,0.5201701091475545,0.6751902047822667,0.7277810598711191,0.6671311249191977,0.6048160470049525,0.726438886243842,0.3990345061889948,0.39210172361037643,0.5663107239527337,0.6631194878399141,0.5567767330737711,0.5730805885237595,0.6388619608820307,1.0,0.6658812906371627,0.7335360997611957,0.656974425528427,0.5231474482478318,0.6471672711571785,0.5717475184377342,0.5612556427077309,0.6879210125593495,0.6858282426285494,0.6678176162027096,0.6282636600146039,0.7205493732612079,0.496432538905948,0.652394563922504,0.669347602278757,0.5475885400574348,0.6047796473408159,0.5040672664622682,0.6206222174787586,0.5715441868303051,0.5298779011132995,0.6485770890935334,0.5558976918500889,0.6496794312337779,0.558265512848769,0.6022781061183874,0.5679496054414184,0.5314206165341488,0.5106288802687503,0.6029488832405724,0.5929044072850823,0.5946971470795536,0.5564152681053837,0.6193569336923298,0.5471690587255869,0.5742845551542611,0.7179549140876877,0.5231254127631048,0.48498662537230586,0.46997853826420993,0.48840156776401783,0.5404528076064853,0.5019816918311665,0.47060605872467004,0.4919078423068724,0.5135088290976497,0.47618886792112575,0.5314756248426474,0.4940746644717799,0.5679713147957013,0.4462621961271607,0.540987597928255,0.6450716112710676,0.6324296057383323,0.45595699152100067,0.5398324998144478,0.6172028747326714,0.5621977732255728,0.5998214469195081,0.6417286753247302,0.6517808174905485,0.5703874306225255,0.5010515433458728,0.5000077707872471,0.45413178620475253,0.5572079681727589,0.5249488276340957,0.42517519386072233,0.4417218549021499
OUTERHEΛVEN,0.578466031314481,0.6084730097176243,0.45112312517310765,0.5092318329208451,0.5855057464107417,0.5474607826116105,0.48034660790764905,0.5730509139145316,0.49809017894229524,0.49351709196496285,0.4730017386103487,0.5435527599342467,0.5256219367681184,0.483899159305847,0.49216158136014265,0.5837882385982063,0.6489476263119076,0.4792820689548125,0.566832311919706,0.5532115398837467,0.6311377319236615,0.6482047025445113,0.5935626778624966,0.5607842384342088,0.6479073514362199,0.4244631783113476,0.3879213307072951,0.5608705971442198,0.6654643264677924,0.5067777575631013,0.47874136866297884,0.5675049349639201,0.6658812906371627,1.0,0.6274849951942105,0.6223166647382312,0.4962978921051963,0.6123168130714104,0.5207450157249488,0.5487858521035498,0.6490904954028892,0.6392270078199801,0.6928011106229022,0.585201167025638,0.6645627728169443,0.4624546456371317,0.6419514836870477,0.6424268791292413,0.5548435981031964,0.5640461505605086,0.4785003397740387,0.5705122496085402,0.5061801001833376,0.4870609771967365,0.6170416991622979,0.49608091678260297,0.6188029884182666,0.4801810926800475,0.5796234397133478,0.5827763066444895,0.47026997252288405,0.5425816243791148,0.568985251928969,0.4945370123250236,0.5065270255161901,0.563128045452259,0.6043485456828511,0.5014291981027874,0.502305671819897,0.676978790887041,0.505764419761832,0.43899943637850253,0.44265647922768786,0.40172533064867505,0.4668516145609802,0.4389325306272257,0.43794238549175,0.4698261179293174,0.5073297614190139,0.4722477469015164,0.4657198027095031,0.4883239782706033,0.5101861251444016,0.3795343740947371,0.5381412041667928,0.5761947925101862,0.5824068837778325,0.3975868862368487,0.5294298263534208,0.610912227122071,0.5266454649868114,0.5894875830405992,0.5671194532097801,0.625951643011324,0.5270116328123753,0.4405869781077346,0.4542351822390252,0.4445711863652393,0.4464737117495071,0.4807858163480716,0.3748609403685568,0.36645829209424896
Redshift 2nd Ignition,0.5761443006248379,0.5964084486912234,0.5073428659674111,0.568147919658152,0.667280683107041,0.5708921383069298,0.5232424871560165,0.5974736290599584,0.5389877171225529,0.5948713493963916,0.5544064513282958,0.5904389879072516,0.5654689598492175,0.5266783977335956,0.5033868111598611,0.6682880486642171,0.669979256973257,0.47296799004123324,0.6259170083525567,0.5776039592165736,0.6987680886321936,0.7096184764493313,0.6028949025678999,0.5404934221928038,0.7250973714394876,0.43837288382474443,0.4515119755063457,0.533770022658818,0.6380694028139,0.5467103522625454,0.5717130313614772,0.63460950289794,0.7335360997611957,0.6274849951942105,1.0,0.6383530302050262,0.5300099322694498,0.6299173258294434,0.5204453653807118,0.5187397339087317,0.68075140096767,0.6305020018809869,0.6724337870023683,0.6161673784616231,0.6984474945467968,0.47611918652151103,0.6429715690855864,0.6548631458042401,0.5506525851075165,0.5706225751072758,0.46773678158591725,0.5682372435008495,0.5661873408274816,0.4929652010491989,0.5896926166144922,0.5225849795864352,0.6168041578095658,0.5216264398481195,0.5589618653427197,0.5375059631584367,0.5184676814490273,0.5427216792878711,0.5793834333812528,0.5621238187303552,0.5421117358614345,0.558661386722429,0.5718084437469014,0.5610543455191337,0.5247304479668536,0.697631373074716,0.5240581551660995,0.45694309019012913,0.45832369832475556,0.472896297332735,0.5265576436291641,0.4787896692921853,0.45704717678399753,0.5040846663774937,0.5618999515104801,0.5032369729475029,0.49904011879466725,0.5237040561989733,0.568680296805939,0.4469806234009662,0.5057291282195414,0.5879876067738614,0.6200235807347428,0.44984908018539227,0.503300235132146,0.5961439747912886,0.5405807520834276,0.6070785174652358,0.6114882732944349,0.5992206507513766,0.5453631549844015,0.5097819845199099,0.5168637115424397,0.4944237891344181,0.538913270516897,0.5049154059702791,0.4153269078486997,0.42725653241252537
ЯeviveR,0.6873061525323396,0.6505181773086781,0.5321062396079836,0.569479808414143,0.6828296508074589,0.6361764460031265,0.5128144983522609,0.6170014691444703,0.5551401774629963,0.4856196270427411,0.5794725585724411,0.5969177758870772,0.6036860218105539,0.5916586548894193,0.47381275578682974,0.5990685152396191,0.5782546398458963,0.3891166162504109,0.5874010330565695,0.4878571405381057,0.6486931808801565,0.6873139792171299,0.6522663464623992,0.5143698869285651,0.6583092796626343,0.3643072564813853,0.46972996161953334,0.535851716823786,0.6366205258101778,0.5335158802520742,0.47093009259885427,0.5820371704796995,0.656974425528427,0.6223166647382312,0.6383530302050262,1.0,0.5764610880584067,0.6470266702482804,0.5827096397985163,0.5896560235912622,0.6732401477399671,0.7050159200774263,0.6669368758741785,0.6613564603054577,0.6344587691498899,0.5779583863651677,0.6137437477846425,0.6563886510341431,0.5989188061970748,0.5789310920458998,0.4883001677126745,0.5731566881976851,0.5992679901977082,0.5319510880407639,0.6078107971949878,0.5599584150613395,0.6226859012351115,0.5988906693647862,0.6031909529301974,0.45029478776862336,0.5554468000210686,0.5368367865055417,0.5982329550621632,0.5507596493559784,0.565392683523037,0.5468001492955937,0.635471960180274,0.5393262940081861,0.5375615400997107,0.6643609659721147,0.4467098133178421,0.452287936240173,0.44260739331171234,0.5003638048636968,0.5654437469507722,0.5774351989771076,0.42931538199063796,0.49191995658737747,0.5433073732923801,0.4812115041719719,0.483196406833893,0.5359442630391514,0.5928034460069707,0.4300309821522785,0.44161990461792944,0.599778396039632,0.5821838733328134,0.4233005517900524,0.4855750349878834,0.608702568478979,0.5706324483076415,0.5856878454434258,0.6263169308927474,0.569395832109463,0.5701642277743625,0.5514363629050104,0.4936423507828741,0.3927483388217195,0.548657597565025,0.5230810753977226,0.4866319727790515,0.4753259082721953
TENKAICHI ULTIMATE BOSSRUSH MEDLEY,0.5975827494201666,0.623776536281674,0.5022137861298483,0.5292256994099349,0.6162779978164954,0.5823089698589091,0.5314883335672774,0.5857582920663154,0.5127023113660292,0.4415525399135855,0.5634743808307552,0.5143770452237185,0.5455443636196114,0.4941609058672269,0.44320941967330263,0.5620718214692448,0.4859015185883987,0.40074870236768917,0.5026876175173048,0.4782527996906229,0.5444813521161005,0.4613551898518434,0.5111186197775822,0.388944052276339,0.46789853790150765,0.33799343569939666,0.4603096356270563,0.5259130359369077,0.5405464285996505,0.486673238769663,0.45608656493852856,0.5005050955404,0.5231474482478318,0.4962978921051963,0.5300099322694498,0.5764610880584067,1.0,0.5942272460387544,0.5251644922282734,0.5487394161951905,0.5610966325923544,0.5527299026190647,0.5394389710049838,0.5655405195223437,0.5263308330987313,0.6172326092215095,0.5725674461550694,0.562853380773777,0.5296216220748322,0.548197688045539,0.5156327379141601,0.5064172396098698,0.5863281116912206,0.508850541239789,0.5518878408217341,0.4805545626364887,0.5505746702761044,0.5313626414656494,0.6635801216097329,0.45308240225325064,0.49525519127269413,0.5981823874138482,0.5359167956487453,0.4882082615790321,0.5066261320873835,0.5329990783175117,0.5867594227309476,0.5449018312129972,0.5253191149703647,0.5662650702436658,0.4599737621402307,0.4650233120358725,0.49447753982174714,0.5278197707328017,0.5651452802110022,0.5598767008075008,0.4714858410825363,0.4912114115910129,0.5103888094836555,0.5402383177654428,0.45580473363896445,0.5132725466483973,0.5538091513894575,0.46563208527665906,0.45365447357316674,0.4947463476484205,0.5091649756575686,0.4498457932338214,0.46904485300716464,0.5896000531771444,0.5850330733227469,0.5409366081482285,0.5647111597372712,0.5432830360774439,0.5352228784485604,0.5543252110965594,0.4970739525869276,0.4559211423294427,0.45612587200194316,0.45653447368515354,0.41683661222867135,0.5159946131995822
THE凸GENERATOR,0.6287679173129721,0.7169779753179024,0.5393894727991484,0.5673857042720463,0.7198188840340141,0.7022908412574926,0.5900593116686539,0.7093373358601298,0.6754120702416273,0.45301213513709265,0.6762201546547507,0.7131501290477041,0.6630538312514763,0.6724433331411933,0.4133699128778387,0.6428605153029893,0.5903185648185385,0.3604206318281843,0.6193492661463534,0.47290281439186077,0.688192466249805,0.7255360800802586,0.6223724808692631,0.5105092873733634,0.6145550403712006,0.36110224108450484,0.49866377630009123,0.5441119272723035,0.7085455569931974,0.5049884915461282,0.4892261729192225,0.5953017314857781,0.6471672711571785,0.6123168130714104,0.6299173258294434,0.6470266702482804,0.5942272460387544,1.0,0.5530171670568429,0.5592295579069084,0.7331820780948879,0.6829984019538013,0.6668798046403808,0.7057958667062911,0.6453596197182679,0.5546659437775874,0.7049513783199837,0.7084112287782923,0.6711809654221267,0.715712117461984,0.4978620982914694,0.6797532449314186,0.6931036753675791,0.5433355388525849,0.6535375902797862,0.6306736591674613,0.7243671563359465,0.6822040646138019,0.6436289397990657,0.4625770279317848,0.5938919591042603,0.5784324595350295,0.6226276106482733,0.6505103240528386,0.648478103632187,0.6345631719693943,0.7318863638443044,0.6184217908321628,0.5630855799817046,0.733756344895722,0.536002658580813,0.4878592700078656,0.4850649921346821,0.5381938655177041,0.6286794357997603,0.5728635131240993,0.480329731563961,0.5477339306846797,0.6239737292790805,0.5587031814608511,0.6332533548198683,0.6088110314609021,0.6721421147098717,0.4969185207148172,0.49125509838424297,0.595134545578092,0.6228207672755621,0.4624450357358543,0.5712331645647549,0.65905831592166,0.5913945240013373,0.6821069885319248,0.6898081218720675,0.6368193360596582,0.631363751074939,0.5875948895176525,0.5615893353860482,0.46716694202792974,0.6244715143999511,0.5632341624827839,0.48548584204846595,0.5215965905990749
Trill auf G,0.530508448322954,0.545431065276848,0.4314013053552383,0.497255943239886,0.5625938906816287,0.5167488688855378,0.43229135967744703,0.4750914424990419,0.4194352644772833,0.4415971254772299,0.4455492211012628,0.44555336204489804,0.5155818082627922,0.4479120814754041,0.44282578952481094,0.6227475966496901,0.5510383630748452,0.40173225599403733,0.5277465929975471,0.44152277883938684,0.5681448900608,0.5879855038234042,0.5752644281083364,0.4624332106239237,0.5333774622010714,0.31467477064529675,0.4153133688089639,0.4582202033853778,0.5399112025824413,0.5308800916658317,0.43905558479518647,0.5211016374187613,0.5717475184377342,0.5207450157249488,0.5204453653807118,0.5827096397985163,0.5251644922282734,0.5530171670568429,1.0,0.5652720862645864,0.5791614983719783,0.571025396870695,0.527647143604457,0.5639032682420781,0.5324172612205254,0.476931115958602,0.5090229477067048,0.5525387372680123,0.4850177144289934,0.5190415183200304,0.4861337596219275,0.5049704915250217,0.47352012187766723,0.516367760970586,0.5805757517825174,0.45848570984327447,0.512117564371329,0.5071265240976242,0.5310346189173774,0.46531491881987835,0.49184509316675673,0.521128557330313,0.5402817231975022,0.48086432961839165,0.5137860848454023,0.45837368852845206,0.5274225402302657,0.4297318724445606,0.4916988071903272,0.5990767470869979,0.48854336001219006,0.5397602006612315,0.4568985609861893,0.4230049321761746,0.47606144087361785,0.4547147679623028,0.3816500281014283,0.4188405741042384,0.40221732310413355,0.4168349978370108,0.4141425404329735,0.4493808829531084,0.473778642151508,0.3859190237026077,0.47884730498117584,0.5753784702369037,0.5917828060416319,0.45216718537198064,0.4444533084568009,0.5229567255846492,0.5512839510255553,0.5192579478181787,0.5717203681254666,0.551066009626983,0.48375501330506887,0.42245180609916105,0.41663976529007807,0.37942581996246755,0.47673283726310983,0.4294206784037222,0.41205341017914604,0.38498551314919105
