,666,ΣgØ,"* Erm, could it be a Spatiotemporal ShockWAVE Syndrome...?",MAYHEM,VVelcome!!,ΣmbryØ,*Feels Seasickness...*,FIN4LE ～終止線の彼方へ～,HE4VEN ～天国へようこそ～,I,iLLness LiLin,WHITEOUT,Xronièr,Lachryma《Re:Queen’M》,777,αzalea,Bad Elixir,Chronomia,onslaught -Retaliation of Bahamūt-,VALKYRIE ASSAULT,ディスコルディア,ドゥサンコオデッセイ!!,9TH5IN,ANGER of the GOD,Calamity Tempest,Daisycutter,ENDYMION,Ghost Family Living In Graveyard,Lancelot ～Flame of the Rebellion～,Lisa-RICCIA,LubedeR,ΛΛemoria,†:OLPHEUX:†,OUTERHEΛVEN,Redshift 2nd Ignition,ЯeviveR,TENKAICHI ULTIMATE BOSSRUSH MEDLEY,THE凸GENERATOR,Trill auf G,voltississimo,Xroniàl Xéro,θコトノハθカプセルθ,色を喪った街,卑弥呼,飄える翼追い掛けて,A Lasting Promise,Absolute Domination,Awakening,BELOBOG,Chrono Diver -PENDULUMs-,Cross Fire,Deadly force,Dyscontrolled Galaxy,Elemental Creation,Failnaught,Fin.ArcDeaR,Fly Like You,FREEDOM DiVE,GERBERA-For Finalists-,GODHEART,Immortal saga,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Empress Side,Last Resort,Sailing Force,Staring at star,TWO-TORIAL,Xéroa,セイレーン ～悲壮の竪琴～,逆月,INF-B《L-aste-R》,FLOWER,Got more raves？,きたさいたま2000,極圏,ΑΩ,Blastix Riotz,DIABLOSIS::Nāga,Everlasting Message,FLügeL《Λrp:ΣggyØ》,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Emperor Side,Lord=Crossight,Preserved Valkyria,XyHATTE,月光乱舞,Innocent Tempest,IX,ラクガキスト,音楽 -resolve-,Booths of Fighters,For UltraPlayers,INSECTICIDE,Quietus Ray,Verse IV,バンブーソード・ガール,Bangin' Burst,Black Emperor,BLACK or WHITE?,Growth Memories,snow storm -euphoria-,XROSS INFECTION,大宇宙ステージ,Ganymede kamome mix
Daisycutter,0.4808723580858883,0.3967960975358494,0.4382247599977583,0.4830562974754589,0.41966011143981213,0.38507081997858317,0.48739497985508445,0.41934338903402774,0.3618062211901758,0.47072023363747845,0.3271586366779636,0.34646234585971236,0.40455875887797854,0.3385771228998693,0.5492583450848337,0.5635794213256438,0.477893626615847,0.5787844255753656,0.45650099262393773,0.5122769217757559,0.4517335380359584,0.49315210874686544,0.37540148574858917,0.45158076708373923,0.48233711399055496,1.0,0.4088848078093347,0.59026593529042,0.43005406057261014,0.45779985972594356,0.6194177625007297,0.47212125779976405,0.47792256053038784,0.48553660546426763,0.4918670180662418,0.42253834498989085,0.421735042104014,0.4289280551530847,0.3803712940502067,0.41892696183885136,0.4624403960041961,0.357868607348187,0.5122863476133624,0.4225418229690561,0.5781249377667642,0.3838809861728749,0.4447754607517935,0.38957930058777496,0.4024264238032961,0.35236115783015776,0.49138010956691397,0.3579457598883642,0.3825559704692684,0.3619160294154829,0.43884506731827355,0.3578099063780723,0.3955383984668002,0.33894607546671207,0.4196171445402136,0.4715671532760504,0.3420223769026025,0.4655590023454787,0.38183018966466575,0.34532955390625203,0.3495062268369139,0.4099017617668742,0.3731884462236652,0.4221914672244343,0.3858442743622457,0.4688037186592256,0.35128947987682685,0.4092277567158586,0.4578352197558591,0.3095616207490951,0.3605173552158177,0.3530132743498857,0.4642541468639704,0.36126123842955044,0.4789766556353538,0.431232543982505,0.3677105951880863,0.364491606364213,0.35964673671345393,0.37492940073917724,0.49841198506528867,0.4111506430554308,0.410377739083221,0.4234937413878002,0.49409768019671413,0.48062584783333945,0.4188290384978438,0.4180605550372,0.39230890645188526,0.4344769440649342,0.3740080497174419,0.32842428660136425,0.4265923755613389,0.42238840257118304,0.3276842242772434,0.37381188360325474,0.28678390995029995,0.3172182655547845
ENDYMION,0.6139462703744186,0.6439004709993721,0.6702553993114231,0.5900467629583555,0.5907942742752007,0.6164000644700439,0.6439053778671848,0.5965440613893843,0.6155209563537638,0.49726840641095565,0.614170334137551,0.5379623507251928,0.6214121668798906,0.5632286504789547,0.5288519733094994,0.607403353045438,0.5141059707974038,0.44689366677027526,0.503677604332143,0.5047596087876084,0.577630193313919,0.5318080791155975,0.5194403410928168,0.5188164704567546,0.49884109026891366,0.4088848078093347,1.0,0.5773077204623585,0.5697223129608338,0.5626668141505498,0.5188531092988394,0.5184383239355493,0.5021023892148614,0.5101773853785435,0.5305764555203145,0.5632868508389626,0.5595637579557595,0.5792825256919474,0.5597678286884589,0.6051886248904748,0.56221514922617,0.5518528153140133,0.5703647702664183,0.7205975851095175,0.5109301134993746,0.5037256482841956,0.6220066770212348,0.5306740087884629,0.6458567064268105,0.5813493965908971,0.5508150693597136,0.5130908263117723,0.6368665691718473,0.5425564233308198,0.5762262941730122,0.5534744103030297,0.5336635001091844,0.5635597935590736,0.53327136151648,0.474669648073345,0.48756355832375936,0.5955742831933132,0.5400166100048452,0.500898576726366,0.5181311516219422,0.5848477382882539,0.5668295958434533,0.6097731933619852,0.5313844151632009,0.5793359390364723,0.5726691827292356,0.5395817744165039,0.46381055803112103,0.5999741975864217,0.6135068862489422,0.5978576752755476,0.4903261434389251,0.5646099616542866,0.6662876834433458,0.6619126688571692,0.5482210139386694,0.6300845303523116,0.5828540084347059,0.587689770857702,0.5037471886071134,0.4836468993205655,0.5406743974846463,0.5611589219671919,0.5333877196397983,0.5504702924296819,0.5894401649208483,0.5365586254469864,0.5641982646521673,0.5227944892765558,0.6180431144114261,0.6381488387537828,0.5947812058382336,0.526778562616762,0.6100783868608706,0.5761998171857583,0.6109498151729752,0.6072745599712522
Ghost Family Living In Graveyard,0.6891329128770352,0.6800949795937912,0.596527415154539,0.6534088397327862,0.6458552930581158,0.6265783884545961,0.666681029075009,0.5918113713552257,0.5600534211613033,0.5744699061855579,0.5193133259846491,0.5141633684221043,0.625738315600521,0.511229263992932,0.6346208219153051,0.6997895332952497,0.6127239618038746,0.5849682643627733,0.5882446763082808,0.6168391884911295,0.6118672963129189,0.640473467312195,0.5881114501012241,0.6291973894494256,0.6204343628101718,0.59026593529042,0.5773077204623585,1.0,0.6528471046192021,0.6178348667705086,0.6882830030282314,0.6378416147991984,0.6391326609183867,0.653403153099648,0.6268936029503386,0.6213865613359069,0.6122921709002851,0.6279740498945332,0.5900492174333442,0.6589567220981604,0.6231237488718862,0.6044780302664483,0.6698664850514326,0.6435419522755783,0.6633015261329062,0.5375163720761985,0.6588804088771115,0.5846042790637053,0.632963227622721,0.5811544697575346,0.6638485384010981,0.5523560201500559,0.5950512598128256,0.5602778249243929,0.6610691836154264,0.5488996237204785,0.592477338635585,0.5484316938226772,0.5912719273889914,0.6104464641624643,0.5021115963665858,0.6348381193751357,0.5845939940233255,0.5114582208481224,0.5222207959443719,0.622105324696727,0.5951444136349167,0.6103200655168934,0.5920576944968302,0.6662431271677872,0.5671614220986159,0.5931447717907543,0.6125969718824736,0.5140131555013694,0.5775534340280505,0.5294523051233203,0.5784353421895474,0.5593526426494472,0.6372564278035826,0.6042360705096936,0.5308029037930487,0.5817527065720927,0.5334326286664736,0.5560073997625695,0.6496269613201795,0.5791669358210988,0.6191451745017355,0.6278143961330972,0.6752251447800945,0.6617884788974391,0.628657592892838,0.597507011177705,0.5964933451352816,0.6105363299564076,0.5984138429943363,0.555785049303494,0.5836066303025274,0.5716011829818614,0.5142046347630663,0.5599722725067319,0.4660695655718835,0.5195684700526682
Lancelot ～Flame of the Rebellion～,0.6894837572325613,0.7613456451415506,0.5864481479199278,0.6548596625536863,0.7352390777933024,0.710613849200402,0.6559503709772481,0.7264740211546514,0.6833555603021367,0.5568538831632407,0.6607606225180328,0.6996972692708049,0.6660506227451605,0.6529438561281943,0.51525010786814,0.7179188844627354,0.6840955451691346,0.49776844524813946,0.638732083623998,0.5917072676780958,0.7308327366635113,0.7617391680270121,0.7265005021063499,0.6633463660235196,0.712100580419813,0.43005406057261014,0.5697223129608338,0.6528471046192021,1.0,0.6406349908030385,0.5812906305796254,0.6963996932615383,0.7264455981179373,0.7307310681976389,0.710162962413136,0.7280602021457541,0.645415813897275,0.7831873516121676,0.6729464048747622,0.7290983920979859,0.7464717319788966,0.7535239046880338,0.7491330441306627,0.7505811973905614,0.7133476762785506,0.5821387385063844,0.7727662587674455,0.7612530105505606,0.7329411586257245,0.7434072406715069,0.6137982264602667,0.7347903715773969,0.6951526410484589,0.6559163200588317,0.741132486064878,0.6921301084471377,0.7727099432097306,0.7050075582351487,0.7139688866851259,0.6465538491726622,0.6680247158252539,0.6418006317148819,0.7034990675919248,0.691062406113387,0.6652398356858168,0.674230010955025,0.7352004251816103,0.7294835350008426,0.675166659333605,0.773685424694319,0.6809621961671151,0.6383678905556248,0.579915539244217,0.6107543035845808,0.6601894080639863,0.6080972006762659,0.5804576860086087,0.6325582541361674,0.7080505371120658,0.6153238201046102,0.6654496183398576,0.6987222345753442,0.6857855428269677,0.5989301596276797,0.6563651571917608,0.7026918567715632,0.7083131993810224,0.6518607870027886,0.6638273805648658,0.7248944591192911,0.6599243120708361,0.7206565668311206,0.7368187393670742,0.7220026340553043,0.6746396974640422,0.636174726570391,0.6416485666551651,0.5851009694824746,0.6649279017085029,0.6401270374892614,0.5572497881303378,0.5978315371810327
Lisa-RICCIA,0.6517175615530861,0.6687225969994273,0.5738797642009145,0.683862973263839,0.6484084559222931,0.6214730145012937,0.5711846182307274,0.6197389846690063,0.6146662697722642,0.6750180132132949,0.5967608189984994,0.5818135256761578,0.627200846406619,0.6077297046121555,0.6247467436223384,0.7170004568545618,0.6425717304110832,0.5591908182823596,0.6189555240749278,0.628415701262269,0.6577240655826876,0.7187035357576013,0.6890822305064327,0.6698367959080853,0.6553784995629265,0.45779985972594356,0.5626668141505498,0.6178348667705086,0.6406349908030385,1.0,0.6151759699630917,0.6778137509475969,0.6941476750263252,0.6379806232509183,0.6599137287779567,0.6696879745310761,0.6274335360651236,0.6413341355814538,0.6684237579869895,0.690296671119279,0.651242175560056,0.6538461576686091,0.658313326347539,0.6534676557692422,0.6478336433657088,0.5444046379135677,0.6487138917561216,0.6432856997316263,0.6445831964768796,0.6340576907015756,0.6200292959377967,0.620407553956883,0.6147675086000904,0.6411697047790005,0.6571876270017736,0.6540230899389318,0.6277296973610144,0.6382762244210536,0.6241743408080564,0.6142727443498717,0.6359143973336993,0.6226004873685473,0.6498819253432561,0.6020270307832474,0.6390008519821674,0.637529772251844,0.6218227647367733,0.6401780856686666,0.6081946411121022,0.7027469261601693,0.6505292022913933,0.6446498474528393,0.6534896738016737,0.6267165178416442,0.6359539902497293,0.5714542348664532,0.5962369628628565,0.6187217525417514,0.6080215420440498,0.5813922533211359,0.6016888363980956,0.6473507504076075,0.6360494470249095,0.5809508625720559,0.6570758482115766,0.7135169095583227,0.691340084359573,0.6375741798023997,0.6295532091416985,0.6475002961523919,0.6791741548910181,0.645032225854772,0.6742696973064989,0.6641180781891661,0.6386709589058841,0.6119191880580692,0.6288726175889857,0.5890329635278,0.6191248292457748,0.6293116716283231,0.5614606715407754,0.5967811597464786
LubedeR,0.5913429529743329,0.6037261606449954,0.5473883283577486,0.6214170206141056,0.5901223888960101,0.5630278114002295,0.61281814625841,0.5403474327079416,0.5393256226315819,0.5698901078785882,0.4893035094682262,0.4998846923400394,0.5741695510791861,0.4907763380305498,0.6200052029778029,0.6777785538400942,0.5989571281348994,0.6165119732513884,0.5896818898506355,0.6062184905769118,0.5829829360954832,0.6443945097933577,0.567235616692268,0.623034785527296,0.5936767911987098,0.6194177625007297,0.5188531092988394,0.6882830030282314,0.5812906305796254,0.6151759699630917,1.0,0.6301259792747432,0.6418061650260761,0.5907643947126507,0.6227893677021885,0.570767800394946,0.5605447133738533,0.5581858106967266,0.5632206230297102,0.5949928721538396,0.5834928361760829,0.5538974942862426,0.6295989886122734,0.5852344444238003,0.6651036749328263,0.48695851933985956,0.6072126536190331,0.5504268017129472,0.5660240961070903,0.5385346743030692,0.6296815701819357,0.5355249545333184,0.5386042331339082,0.539123462042803,0.6168038324581671,0.5394768218976035,0.543560488150639,0.5150257021194063,0.5358840371639803,0.6106800513702217,0.5017653715114202,0.5740667104288101,0.5609086732606388,0.4930222682188063,0.5069894242483064,0.5745496606624207,0.531543895719898,0.5764608087522367,0.5692437697669462,0.6052591255981804,0.5583904728300607,0.604688530901156,0.5970661514673664,0.5098528408807323,0.5400028082045795,0.49690956644536044,0.5646856242008932,0.5307049029736582,0.5732322156523667,0.5564269779307015,0.54518131930217,0.5479205856095458,0.5267492606007617,0.5350523530763044,0.644903882410481,0.5820180657914593,0.5922798413128372,0.6138824551796715,0.6220264574503492,0.6136404395136789,0.6040519290639049,0.5643379522198905,0.564222293882031,0.5634108574369535,0.5443924726152438,0.5171031165385651,0.5800283352398685,0.541850382756465,0.517597626708178,0.563324613028282,0.4616054136792453,0.5008087488474673
ΛΛemoria,0.6626141097247418,0.694130694079024,0.5497030982747958,0.6906837659905483,0.704670602607582,0.6600189672883242,0.6157651545398916,0.6743695385350658,0.6294756247200075,0.5999896955949212,0.6111977587600278,0.6491597317386991,0.6722905559734078,0.6171679019888882,0.5989957219858121,0.7396177056010363,0.7051758377023585,0.5760753202336901,0.6978486427672433,0.6497864986861451,0.6962621251256241,0.74960077975939,0.7004306700218771,0.6680229102563344,0.7306720166425855,0.47212125779976405,0.5184383239355493,0.6378416147991984,0.6963996932615383,0.6778137509475969,0.6301259792747432,1.0,0.7166290878380257,0.6818482153829849,0.719103232472569,0.667594539442646,0.6128128937070967,0.6846581765290828,0.6568717307756645,0.692511123511176,0.6745162368287971,0.6949519667372484,0.685239295597257,0.673751928409175,0.7001147694317083,0.5344533200027257,0.6876667711392286,0.6944701176017182,0.6515044672121793,0.6709759593308503,0.6408540962734031,0.6571104168537326,0.6424279301866991,0.6311915988149903,0.6709423958551081,0.6347867679138668,0.6771484281576883,0.6539724757492916,0.6435747138067617,0.6336202163946817,0.6300688667346097,0.6301335827795358,0.6807145299000131,0.6441173597536948,0.6564830039122467,0.6755840189245483,0.6620220576955715,0.6754386969454771,0.6232887586482656,0.7218048556666261,0.6476711769456536,0.6292803018962077,0.6167197648938963,0.6107053555398458,0.650168352562272,0.5515280449899367,0.6062083353668661,0.6368334212985348,0.6528150411589173,0.5870857911721392,0.6256594384851306,0.6429439582949334,0.6451211188216255,0.5852271815322749,0.6509364147534766,0.7191658715180282,0.7056770345183941,0.6506142854555272,0.6542707806915643,0.6856835771950941,0.6485739930656423,0.6797004920572376,0.6897654830093614,0.6713853253681329,0.6323263230070909,0.6027294901980713,0.6491268371913762,0.6137280605429751,0.6350048668982372,0.6604028269270236,0.5295611805889261,0.553605958828582
†:OLPHEUX:†,0.6640286511349754,0.6894924072262154,0.5489439067611872,0.7072033034908611,0.7406423797910263,0.6541766853669302,0.6037817489799878,0.6789016873029405,0.6504774660593067,0.6015816477909275,0.6474376337822915,0.6748770729061373,0.659853363238175,0.6237330368872421,0.5827993924943095,0.7357001328695846,0.7216326946463102,0.5732097430149666,0.709155374046592,0.6248813541820532,0.7546404179373217,0.7822274366947193,0.7423531056380978,0.6761907275220712,0.7725316464623175,0.47792256053038784,0.5021023892148614,0.6391326609183867,0.7264455981179373,0.6941476750263252,0.6418061650260761,0.7166290878380257,1.0,0.7366879049717572,0.7822692576725186,0.7280358368752529,0.6365789458517289,0.7210976758088109,0.6713305050533318,0.6908424279147755,0.7456759796990472,0.7451094013484051,0.7403724817197126,0.7056861600927469,0.7674464453474772,0.5855681239839291,0.7283081428367968,0.7298515578382628,0.6643113479970347,0.6756027682963057,0.6105143688047521,0.7083995173066476,0.656723533210517,0.6473511628250145,0.7136791574731575,0.6712012640753277,0.708976632705321,0.6788389047138882,0.7005735158769192,0.6706778064610526,0.65107255582987,0.6063131344844359,0.6983161067645122,0.6667041133113376,0.6856940456599735,0.6635570570974358,0.6925864616342986,0.655278764953638,0.6621461196270244,0.7673447648226045,0.6490380800903803,0.6351830998515128,0.6273213212310901,0.6083265637813592,0.6312587599261444,0.5987230141162028,0.593071979400953,0.6057771164536466,0.6433098691665063,0.5786072779481867,0.6243709922237488,0.6435428438988141,0.6623151988182687,0.5547096669817257,0.6609730079856567,0.7537629383646056,0.7175911479385949,0.6435162074397702,0.6687839152277801,0.7043120593086939,0.6512368607547745,0.6907640951979961,0.7187871352165609,0.7352689728017802,0.6569761628589403,0.6028805607147445,0.6125247470267686,0.5978697027987336,0.6512568386916845,0.6446008052731095,0.545987776203759,0.5540484534978366
OUTERHEΛVEN,0.6595440594008882,0.6947884291230603,0.5323494213054979,0.6566827037228152,0.6714563943809311,0.6353311035330884,0.5891396527837469,0.6568466195386324,0.5979798060326238,0.5794195745505385,0.5726588411375362,0.6328704152280681,0.6189588267205843,0.575648390191135,0.5839989718015249,0.700074640410686,0.7217220891362676,0.5715621040553075,0.6494274751421746,0.6268519457652223,0.714546604470721,0.738499802819467,0.7147956265091079,0.6678790917963005,0.7218662269505755,0.48553660546426763,0.5101773853785435,0.653403153099648,0.7307310681976389,0.6379806232509183,0.5907643947126507,0.6818482153829849,0.7366879049717572,1.0,0.7090719171760734,0.7021382563380513,0.5980713379591773,0.7146515189594992,0.6362658684423571,0.6970975828504676,0.7297564210150368,0.7153058562568091,0.7502533910606152,0.6890909179197524,0.7286443139589466,0.5295658301196675,0.7254928863293197,0.7109009470547377,0.6622711226758503,0.65570253227856,0.5995982528352995,0.6614779069175566,0.6050857389633735,0.6157349545475606,0.696639361080629,0.6097257901658883,0.7011938573205048,0.6124392276048186,0.6634773588943845,0.6646439638784987,0.6050171882598008,0.6239177574948377,0.6625967926731527,0.6052646921192034,0.6123465127408696,0.6592715150780509,0.6709969788481602,0.6306312471579096,0.6133111553829919,0.7573900241107034,0.6204401121620418,0.5970368238320872,0.5964226243842315,0.5409009543266414,0.5750149065683908,0.5285833194892037,0.5429169298458929,0.566482076086319,0.6261800371173063,0.559732807659857,0.5807003943784543,0.6169446855697346,0.6045033437090421,0.5217668764225725,0.6535288083780457,0.6870351786467018,0.6831323349393221,0.6006280014885361,0.6535919138051819,0.6913075414490173,0.6311600975513671,0.6836911058218126,0.6775720945377538,0.7107304762804979,0.615834867618444,0.5580863081469242,0.5756574787408805,0.5712255717169692,0.5795381960689904,0.6054090777844926,0.4826063872837595,0.4992606197428497
Redshift 2nd Ignition,0.6282492996245688,0.6565503734524575,0.5526946198761019,0.6554295881379785,0.7039916264703645,0.621709740594549,0.5923569040447514,0.6533928082238989,0.6104848747197563,0.6477705381323386,0.60866064465795,0.6391959207855512,0.6250453572248342,0.595847476972996,0.5714376113689529,0.7277803932917434,0.7326348341306833,0.5715937544617332,0.6843756417711471,0.6556733428462465,0.7605020485382604,0.7697392417033319,0.6908262698261264,0.6399629225711752,0.7692891826771907,0.4918670180662418,0.5305764555203145,0.6268936029503386,0.710162962413136,0.6599137287779567,0.6227893677021885,0.719103232472569,0.7822692576725186,0.7090719171760734,1.0,0.7035162445509027,0.6192725373372309,0.6996361502191812,0.6303644147252027,0.6587204522960548,0.7276094824313812,0.7098559951313992,0.7443698550997633,0.6917101222754665,0.7625146647898591,0.54253019473362,0.7081415398960529,0.7235716000139041,0.6555760931981152,0.6466819370867329,0.574014603343904,0.6583153121414265,0.6308295875523406,0.61094432876888,0.6859610843003691,0.6359732646097064,0.688395272222089,0.6431945186553856,0.66865768731748,0.6439386668354217,0.625846322638175,0.6091874496510209,0.6561865031420849,0.6288344000972584,0.6291260769331266,0.6432732941939717,0.6463220520224325,0.6459150921628414,0.599318159587743,0.7491369608695216,0.6295755230575044,0.5989003365539082,0.5995261055805218,0.5773297235033317,0.6049761453055271,0.5533703279715884,0.5458152833583497,0.5885283047222021,0.6480456235531048,0.5813738711369943,0.5908577797742053,0.6287406434770721,0.6363611897103997,0.5342884628832335,0.6390990545338092,0.7027288784601419,0.6981862942435879,0.6306683867006472,0.6317362216460753,0.6840103829406133,0.6182704174464406,0.6803008722756618,0.6893330517748689,0.6944105672198452,0.6125537652829969,0.5867706707492862,0.5989452857953179,0.5884743795617768,0.6182005953463574,0.6132330530230171,0.5106458647841707,0.5113672925335496
ЯeviveR,0.7211356413095662,0.7315264743464491,0.5823020186732569,0.6792677152620277,0.7319001432742961,0.6862241633629208,0.6067925952036872,0.6930959933689546,0.6415086015846985,0.5669504760364377,0.6661087821091338,0.6619141335910426,0.6776222789281067,0.6733860057547673,0.5766808972882226,0.6983130690785133,0.670155520416168,0.4856321784974067,0.6495082365065367,0.5878482129797691,0.7242235958859944,0.753678875366843,0.7295661897558622,0.6440469477462186,0.7076894515996132,0.42253834498989085,0.5632868508389626,0.6213865613359069,0.7280602021457541,0.6696879745310761,0.570767800394946,0.667594539442646,0.7280358368752529,0.7021382563380513,0.7035162445509027,1.0,0.6753744279633068,0.7346994243430777,0.6973442908743703,0.7325911600952222,0.7326922290091069,0.7630300028063938,0.7214597914212549,0.7323274400062642,0.6980011224124152,0.6579876935111365,0.7160479232307733,0.7277919092287699,0.7104177957854599,0.6759024878986089,0.6113370893955801,0.6791984456497548,0.6818737973962854,0.6510188873831525,0.708552443739584,0.6850647777142427,0.6990998859449701,0.7062701304638346,0.7103669474204585,0.6080128096279694,0.6876778531978549,0.6405449312786989,0.705088385540832,0.6415051712095229,0.6615624239020786,0.6581342011759566,0.7201212871247037,0.649539886757315,0.6375251721166834,0.7261528893605577,0.6260885027194115,0.6118248371283983,0.6060653777669297,0.6308734322337768,0.6505623552990102,0.6668747727849444,0.5660226097311509,0.5967022917657606,0.6599501050465332,0.5899804498497948,0.5960482240587517,0.6806434290797838,0.6829579195363128,0.5489759962163971,0.621021579613651,0.707234942959402,0.6828814404614297,0.6227808322724623,0.6304276656367681,0.6834882813027137,0.6630855783126793,0.69110691676554,0.7350239482967247,0.6894304939621377,0.6729906399373043,0.6615307847245282,0.6095780045383237,0.5672854658854636,0.6484432289239023,0.6456676482053793,0.5914613797560866,0.583551729645038
TENKAICHI ULTIMATE BOSSRUSH MEDLEY,0.6995483576529528,0.6969647985470512,0.568668953185556,0.6637151212085911,0.6658415341506858,0.6551509923838915,0.6290909870513556,0.6641711280876664,0.6120017678723193,0.513629910718446,0.6688455454116486,0.596003226807213,0.6511840677810223,0.5976706750783483,0.5529213372958299,0.6715318058696065,0.578398232589025,0.46655372448742244,0.5865364699103236,0.5457000773034189,0.6168879071225256,0.644877683443209,0.6202430661886625,0.5830091539876534,0.5826422167615268,0.421735042104014,0.5595637579557595,0.6122921709002851,0.645415813897275,0.6274335360651236,0.5605447133738533,0.6128128937070967,0.6365789458517289,0.5980713379591773,0.6192725373372309,0.6753744279633068,1.0,0.6552115436820616,0.6634477470848239,0.6824094372674846,0.6161292370699984,0.652549705904368,0.6320999083922012,0.653229167341614,0.6152774806486704,0.7014231262942716,0.6652534629699911,0.6412269814710809,0.648514376003381,0.6243377568626447,0.6319896806768941,0.6236940087440449,0.6729637562037079,0.6291042134727612,0.6572107900082145,0.6375791792997996,0.635141140536103,0.646662254808975,0.7668247091625385,0.5955468818273282,0.6191608320392726,0.6559159186996464,0.6750338605492647,0.6065163122166685,0.6224272906743328,0.6516378141250287,0.6535587284365619,0.6527820521160935,0.6462373725901356,0.6381383922965087,0.6274170612226833,0.6115414645587269,0.6062623482993902,0.6504269850648783,0.6468850999270361,0.6711796551695238,0.6048631610985574,0.6208172128994063,0.6407125820224792,0.6479939939499527,0.588647917584556,0.6595149411182367,0.6631016740372916,0.6096277327581331,0.5892900109950722,0.6247191877425315,0.6438628167141448,0.6327277078185587,0.6282338590714667,0.661290619133952,0.6616689529011645,0.6312934500636627,0.686078044666688,0.6457085709241324,0.6612182206646554,0.6758809510492468,0.6100320342308393,0.5820361843824827,0.6162587725184564,0.6188093952217885,0.5689479598516635,0.6261727544168557
THE凸GENERATOR,0.6990318211083654,0.784861965259838,0.5924018049235874,0.6823058525023289,0.7627023224146254,0.7466078872435896,0.6652373112024713,0.7531824526316764,0.7204379565060678,0.5396480927649516,0.7185825476675023,0.7514316900703395,0.7161999151512587,0.7017836013068726,0.519301252655146,0.7222818520232585,0.6750918035560616,0.4819334224473648,0.6648079619677034,0.5686850751975272,0.762710109292376,0.7913065625336833,0.7377173198972881,0.6621242638629161,0.6941501551968418,0.4289280551530847,0.5792825256919474,0.6279740498945332,0.7831873516121676,0.6413341355814538,0.5581858106967266,0.6846581765290828,0.7210976758088109,0.7146515189594992,0.6996361502191812,0.7346994243430777,0.6552115436820616,1.0,0.681879668566559,0.7063826785782947,0.7865823621163993,0.7749130200230314,0.7352230149488693,0.7584994360552141,0.7007559859592822,0.5929274408387484,0.768270066441325,0.7672374039321944,0.745197525487771,0.773105646654119,0.622377610069456,0.7668864401371459,0.7338839614496742,0.689912942918558,0.7328271990968893,0.7272030671399077,0.7833284973854595,0.7587589986554027,0.7355222416278148,0.634714304663369,0.7081296123293837,0.6400452993736298,0.7337128485768568,0.723917514428331,0.7276589208659157,0.7242182335180846,0.7821056726994952,0.7218518199836756,0.689447382434962,0.7749297932338176,0.6855711310511148,0.6481455600230444,0.6056373773043751,0.6294224276970455,0.6827005777016515,0.623443169290814,0.6023215004342172,0.6373465477455474,0.7072131880017699,0.6182522272888804,0.703277360818232,0.7031267824390217,0.7102255371968861,0.5961916848969082,0.6474653140399116,0.7275530761209251,0.7233244712165838,0.6432064071394337,0.6817425205620301,0.7413748179221333,0.6781034249152039,0.7526685728338315,0.7651863746226912,0.7338328681303857,0.6967446978219128,0.6446589007863038,0.6513066727911064,0.5989799929620924,0.7106886071091787,0.6681643499788905,0.5849761488911313,0.5942732480660711
Trill auf G,0.6571538850588973,0.7048857149933578,0.5542672250208349,0.6702622785059594,0.678854951132392,0.6523897010182901,0.5806340956020166,0.6419612757057804,0.6168133558951988,0.5448017064857142,0.6390153216184749,0.6058628899789481,0.6596218536489644,0.6248472261150082,0.5643602072347654,0.697489806494592,0.6433534937382468,0.5048595906755996,0.6110608055604424,0.5651786861996079,0.6671147659305068,0.7027977241494046,0.6965106928439123,0.6444263771568717,0.6439544040404793,0.3803712940502067,0.5597678286884589,0.5900492174333442,0.6729464048747622,0.6684237579869895,0.5632206230297102,0.6568717307756645,0.6713305050533318,0.6362658684423571,0.6303644147252027,0.6973442908743703,0.6634477470848239,0.681879668566559,1.0,0.715970297176418,0.6708223640686668,0.7010077499329378,0.6566208446421445,0.6982141775307615,0.629625463855684,0.6193835115843014,0.6624285967064115,0.6717076330569115,0.6691970086950895,0.6700102634028395,0.6326518029263212,0.6496612684372333,0.6515704864157811,0.6539338276822522,0.6969472158424803,0.6442010351378948,0.639863128608843,0.6821227122062139,0.6702096220487911,0.6166809053175464,0.6612742098594145,0.6256258497324747,0.6786718739944005,0.6380695722234985,0.6567495456349817,0.6350653507820384,0.6666465145651465,0.6469526080356232,0.6256768923556368,0.6867808887885642,0.655696335272929,0.6846234587537182,0.6120527462500627,0.6511832952130688,0.6388940016913721,0.6485808795253428,0.5693201768076098,0.6112363838721916,0.6043010394540748,0.5929562982001908,0.6162416116499833,0.6670247884804539,0.6583649580249987,0.577861239926781,0.625486264247696,0.6976010653929885,0.7099744374230871,0.6410863118574548,0.6150368857376666,0.6410334858311584,0.6789951549508298,0.6519035184945394,0.7069223235852352,0.6755098285570922,0.6608047933237722,0.6361380515137377,0.6210568694783468,0.5895353593636765,0.6567781046212228,0.6340202721322532,0.6141933235922745,0.5944991670721667
